Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1881,12,P:System.ServiceModel.Channels.Binding.OpenTimeout,,,,,"binding.OpenTimeout = new TimeSpan(0, 2, 0);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1871,8,T:System.ServiceModel.EndpointAddress,,,,,"public AcraServicePortTypeClient(EndpointConfiguration endpointConfiguration, System.ServiceModel.EndpointAddress remoteAddress) :                   base(AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration), remoteAddress)          {              this.Endpoint.Name = endpointConfiguration.ToString();              ConfigureEndpoint(this.Endpoint, this.ClientCredentials);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1875,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1875,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1874,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1874,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1872,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1868,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1868,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1867,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1867,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,93,T:System.ServiceModel.EndpointAddress,,,,,new System.ServiceModel.EndpointAddress(remoteAddress)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,93,M:System.ServiceModel.EndpointAddress.#ctor(System.String),,,,,new System.ServiceModel.EndpointAddress(remoteAddress)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1865,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1861,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1861,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1860,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1860,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = endpointConfiguration.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1858,93,T:System.ServiceModel.EndpointAddress,,,,,AcraServicePortTypeClient.GetEndpointAddress(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1858,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetBindingForEndpoint(endpointConfiguration)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1854,12,T:System.ServiceModel.Description.ClientCredentials,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1854,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,"ConfigureEndpoint(this.Endpoint, this.ClientCredentials);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1853,12,T:System.ServiceModel.Description.ServiceEndpoint,,,,,this.Endpoint.Name = EndpointConfiguration.AcraServicePort.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1853,12,P:System.ServiceModel.Description.ServiceEndpoint.Name,,,,,this.Endpoint.Name = EndpointConfiguration.AcraServicePort.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1851,68,T:System.ServiceModel.EndpointAddress,,,,,AcraServicePortTypeClient.GetDefaultEndpointAddress()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1851,21,T:System.ServiceModel.Channels.Binding,,,,,AcraServicePortTypeClient.GetDefaultBinding()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1835,112,T:System.ServiceModel.IClientChannel,,,,,IClientChannel
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1827,16,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(this.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Connected Services\PEK_ServiceReference\Reference.cs,1778,16,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(this.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,525,20,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,401,16,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,358,28,T:System.Net.Http.HttpContent,,,,,"response.ResponseBySsn = new Response                              {                                  errorCode = ""9"",                                  errorMessage = $""{response2.Content.ReadAsStringAsync().Result} Not Valid""                              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,356,24,T:System.Net.Http.HttpContent,,,,,"if (response2.Content.ReadAsStringAsync().Result != string.Empty)                          {                              response.ResponseBySsn = new Response                              {                                  errorCode = ""9"",                                  errorMessage = $""{response2.Content.ReadAsStringAsync().Result} Not Valid""                              };                              LogPekActivity(userActivityId, $""{response.ResponseBySsn.errorMessage}"");                              if (!isBackOk)                                  return CheckBack();                              SendEmail(response.ResponseBySsn.errorMessage + $""For SSN = {ssn}"");                          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,349,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request2 = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(pekReq), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,327,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,300,20,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,291,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,279,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,237,20,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseBySsn.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,215,16,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,167,28,T:System.Net.Http.HttpContent,,,,,"response.ResponseByTin = new Response                              {                                  errorCode = ""9"",                                  errorMessage = $""{response2.Content.ReadAsStringAsync().Result} Not Valid""                              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,165,24,T:System.Net.Http.HttpContent,,,,,"if (response2.Content.ReadAsStringAsync().Result != string.Empty)                          {                              response.ResponseByTin = new Response                              {                                  errorCode = ""9"",                                  errorMessage = $""{response2.Content.ReadAsStringAsync().Result} Not Valid""                              };                              LogPekActivity(userActivityId, $""{response.ResponseByTin.errorMessage}"");                              if (!isBackOk)                                  return CheckBack();                              SendEmail(response.ResponseByTin.errorMessage + $""For Tin = {tin}"");                          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,161,20,T:System.Net.Http.HttpContent,,,,,"HttpRequestMessage request2 = new HttpRequestMessage(HttpMethod.Post, url) { Content = new StringContent(JsonConvert.SerializeObject(pekReq), Encoding.UTF8, ""application/json"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,139,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,112,20,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,102,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,90,24,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Controllers\PekCallController.cs,47,20,T:System.Xml.Serialization.XmlSerializer,,,,,var serializer = new XmlSerializer(response.ResponseByTin.GetType());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Program.cs,21,8,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,public static IWebHost BuildWebHost(string[] args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Program.cs,22,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Program.cs,22,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"WebHost.CreateDefaultBuilder(args)                  .UseStartup<Startup>()              .UseKestrel(options =>              {                  var configs = new ConfigurationBuilder()                          .SetBasePath(Directory.GetCurrentDirectory())                          .AddJsonFile(""appsettings.json"").Build();                  var hostConfig = configs.GetSection(""HostOptions"");                  bool useHttps;                  IPAddress ipAddress;                  int port;                  if (!Boolean.TryParse(hostConfig[""UseHttps""], out useHttps))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/UseHttps"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!IPAddress.TryParse(hostConfig[""IPv4""], out ipAddress))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/IPv4"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!Int32.TryParse(hostConfig[""Port""], out port))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/Port"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  options.Listen(new IPEndPoint(ipAddress, port));                }).Build()"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Program.cs,17,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,BuildWebHost(args).Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PekWebService\PekWebService.csproj,File,PekWebService\Startup.cs,75,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PekWebService\PekWebService.csproj,File,PekWebService\Startup.cs,40,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"services.AddSingleton(Configuration.GetSection(""PekConfig"").Get<AcraUtils.Configuration.PekConfig>());"
